APR-10 09:24 INFO     fund_manager.py:356   💚 HEARTBEAT [09:21:00 - 09:24:00] | active: NIFTY2641323950CE , inverse: NIFTY2641323950PE | State: NIFTY ema-5~21: 23897.49~ 23810.03 | ACTIVE ema-5~21: 145.92~ 128.55 | INVERSE ema-5~21: 207.94~ 261.55 | CE ema-5~21: 145.92~ 128.55 | PE ema-5~21: 207.94~ 261.55 | TRADE ema-5~21: 145.92~ 128.55 | NIFTY ema-prev-5~21: 23875.96~ 23796.98 | ACTIVE ema-prev-5~21: 137.21~ 125.07 | INVERSE ema-prev-5~21: 234.34~ 272.19 | CE ema-prev-5~21: 137.21~ 125.07 | PE ema-prev-5~21: 234.34~ 272.19 | TRADE ema-prev-5~21: 137.21~ 125.07
⚠️ [IC] Low history for ema-21 on PE (54879). Have 53 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54883). Have 39 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54887). Have 18 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54891). Have 46 bars, need ~73 for stabilization. Values may lag.
APR-10 09:24 INFO     fund_manager.py:514   🔁 Continuity Signal: LONG (PYTHON: Triple Lock CALL Entry (Continuity)) | Time: 10-Apr 09:24 | Timeframe: 180s | State: NIFTY ema-5~21: 23897.49~ 23810.03 | ACTIVE ema-5~21: 148.87~ 130.93 | INVERSE ema-5~21: 193.13~ 252.64 | CE ema-5~21: 148.87~ 130.93 | PE ema-5~21: 193.13~ 252.64 | TRADE ema-5~21: 148.87~ 130.93 | NIFTY ema-prev-5~21: 23875.96~ 23796.98 | ACTIVE ema-prev-5~21: 145.92~ 128.55 | INVERSE ema-prev-5~21: 207.94~ 261.55 | CE ema-prev-5~21: 145.92~ 128.55 | PE ema-prev-5~21: 207.94~ 261.55 | TRADE ema-prev-5~21: 145.92~ 128.55
APR-10 09:24 INFO     position_manager.py:655   🔵 [10-APR-26 09:24] Entry | NIFTY2641323950CE | Purchased 19 lots(1235) @ 154.75 | Total: 191,116
APR-10 09:24 INFO     trade_event.py :49    🔁 Continuity Signal: LONG (PYTHON: Triple Lock CALL Entry (Continuity)) | Time: 09:24:00 | Timeframe: 180s | State: NIFTY ema-5~21: 23897.49~ 23810.03 | ACTIVE ema-5~21: 148.87~ 130.93 | INVERSE ema-5~21: 193.13~ 252.64 | CE ema-5~21: 148.87~ 130.93 | PE ema-5~21: 193.13~ 252.64 | TRADE ema-5~21: 148.87~ 130.93 | NIFTY ema-prev-5~21: 23875.96~ 23796.98 | ACTIVE ema-prev-5~21: 145.92~ 128.55 | INVERSE ema-prev-5~21: 207.94~ 261.55 | CE ema-prev-5~21: 145.92~ 128.55 | PE ema-prev-5~21: 207.94~ 261.55 | TRADE ema-prev-5~21: 145.92~ 128.55
APR-10 09:24 INFO     position_manager.py:759   🔴 [10-APR-26 09:24] Exit STOP_LOSS: 148.50 | NIFTY2641323950CE | Sold 19 lots(1235) @ 148.50 | Total: 183,397 | Action PnL: -7,718 | Cycle PnL: -7,718 | Session PnL: -7,718
APR-10 09:24 INFO     trade_persistence.py:223   ✅ Session Summary saved for apr10-0920-triple-622-python in livetrade (0 cycles)
⚠️ [IC] Low history for ema-21 on PE (54883). Have 40 bars, need ~73 for stabilization. Values may lag.
APR-10 09:27 INFO     fund_manager.py:356   💚 HEARTBEAT [09:24:00 - 09:27:00] | active: NIFTY2641323950CE , inverse: NIFTY2641323950PE | State: NIFTY ema-5~21: 23903.18~ 23819.53 | ACTIVE ema-5~21: 148.11~ 132.36 | INVERSE ema-5~21: 188.02~ 245.84 | CE ema-5~21: 148.11~ 132.36 | PE ema-5~21: 188.02~ 245.84 | TRADE ema-5~21: 148.11~ 132.36 | NIFTY ema-prev-5~21: 23897.49~ 23810.03 | ACTIVE ema-prev-5~21: 148.87~ 130.93 | INVERSE ema-prev-5~21: 193.13~ 252.64 | CE ema-prev-5~21: 148.87~ 130.93 | PE ema-prev-5~21: 193.13~ 252.64 | TRADE ema-prev-5~21: 148.87~ 130.93
⚠️ [IC] Low history for ema-21 on PE (54879). Have 54 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54887). Have 19 bars, need ~73 for stabilization. Values may lag.
⚠️ [IC] Low history for ema-21 on PE (54891). Have 47 bars, need ~73 for stabilization. Values may lag.
